NO,GAP,TIME,LAP,TIRE,TRACK,YEAR,RACE,SAFETY,STINT_LAP
44,3.565,101.858,29,Medium,mexico,2015,17,0,1
44,3.134,82.441,30,Medium,mexico,2015,17,0,2
44,2.342,82.1,31,Medium,mexico,2015,17,0,3
44,2.165,82.577,32,Medium,mexico,2015,17,0,4
44,2.571,82.65,33,Medium,mexico,2015,17,0,5
44,2.373,82.553,34,Medium,mexico,2015,17,0,6
44,2.430,82.837,35,Medium,mexico,2015,17,0,7
44,2.905,83.113,36,Medium,mexico,2015,17,0,8
44,2.949,82.631,37,Medium,mexico,2015,17,0,9
44,3.004,82.671,38,Medium,mexico,2015,17,0,10
44,2.724,82.441,39,Medium,mexico,2015,17,0,11
44,2.668,82.351,40,Medium,mexico,2015,17,0,12
44,2.817,82.497,41,Medium,mexico,2015,17,0,13
44,2.478,81.994,42,Medium,mexico,2015,17,0,14
44,2.756,82.431,43,Medium,mexico,2015,17,0,15
44,3.011,82.187,44,Medium,mexico,2015,17,0,16
44,2.938,81.94,45,Medium,mexico,2015,17,0,17
44,0,81.994,46,Medium,mexico,2015,17,0,18
44,0,82.252,47,Medium,mexico,2015,17,0,19
44,PIT,85.344,48,Medium,mexico,2015,17,0,1
44,4.278,100.611,49,Medium,mexico,2015,17,0,1
44,3.510,80.853,50,Medium,mexico,2015,17,0,2
44,3.081,80.815,51,Medium,mexico,2015,17,0,3
44,5.036,92.231,52,Medium,mexico,2015,17,1,4
44,2.002,135.773,53,Medium,mexico,2015,17,1,5
44,3.048,125.326,54,Medium,mexico,2015,17,1,6
44,1.298,125.656,55,Medium,mexico,2015,17,1,7
44,0.634,122.254,56,Medium,mexico,2015,17,1,8
44,0.476,121.297,57,Medium,mexico,2015,17,1,9
44,1.569,83.749,58,Medium,mexico,2015,17,0,10
44,1.317,81.915,59,Medium,mexico,2015,17,0,11
44,1.303,81.379,60,Medium,mexico,2015,17,0,12
44,1.110,80.858,61,Medium,mexico,2015,17,0,13
44,1.159,81.1,62,Medium,mexico,2015,17,0,14
44,1.034,81.158,63,Medium,mexico,2015,17,0,15
44,1.704,81.75,64,Medium,mexico,2015,17,0,16
44,1.497,80.902,65,Medium,mexico,2015,17,0,17
44,1.200,80.772,66,Medium,mexico,2015,17,0,18
44,1.402,80.723,67,Medium,mexico,2015,17,0,19
44,1.261,81.05,68,Medium,mexico,2015,17,0,20
44,1.667,81.354,69,Medium,mexico,2015,17,0,21
44,1.612,80.966,70,Medium,mexico,2015,17,0,22
44,1.954,81.595,71,Medium,mexico,2015,17,0,23
53,11.509,99.16,1,Medium,mexico,2015,17,0,24
53,16.706,90.392,2,Medium,mexico,2015,17,0,25
53,20.517,89.103,3,Soft,mexico,2015,17,0,26
53,24.265,88.877,4,Soft,mexico,2015,17,0,27
53,28.900,89.004,5,Soft,mexico,2015,17,0,28
53,32.868,88.567,6,Soft,mexico,2015,17,0,29
53,37.080,88.561,7,Soft,mexico,2015,17,0,30
53,40.988,88.409,8,Soft,mexico,2015,17,0,31
53,44.885,88.732,9,Soft,mexico,2015,17,0,32
53,49.296,89.164,10,Soft,mexico,2015,17,0,33
53,53.978,89.352,11,Soft,mexico,2015,17,0,34
53,59.008,89.042,12,Soft,mexico,2015,17,0,35
53,64.246,89.236,13,Medium,mexico,2015,17,0,36
53,69.091,88.479,14,Medium,mexico,2015,17,0,37
53,76.558,91.087,15,Medium,mexico,2015,17,0,38
53,81.350,88.34,16,Medium,mexico,2015,17,0,39
53,1 LAP,91.113,17,Medium,mexico,2015,17,0,40
53,1 LAP,88.027,18,Medium,mexico,2015,17,0,41
53,1 LAP,87.911,19,Medium,mexico,2015,17,0,42
53,1 LAP,88.827,20,Medium,mexico,2015,17,0,43
53,1 LAP,88.952,21,Medium,mexico,2015,17,0,44
53,1 LAP,88.691,22,Medium,mexico,2015,17,0,45
53,1 LAP,89.028,23,Medium,mexico,2015,17,0,46
53,1 LAP,89.531,24,Medium,mexico,2015,17,0,47
53,1 LAP,91.785,25,Medium,mexico,2015,17,0,48
53,1 LAP,89.407,26,Medium,mexico,2015,17,0,49
53,PIT,93.944,27,Medium,mexico,2015,17,0,1
53,1 LAP,112.062,28,Medium,mexico,2015,17,0,1
53,1 LAP,86.428,29,Medium,mexico,2015,17,0,2
53,1 LAP,86.904,30,Medium,mexico,2015,17,0,3
53,2 LAPS,87.918,31,Medium,mexico,2015,17,0,4
53,2 LAPS,86.246,32,Medium,mexico,2015,17,0,5
53,2 LAPS,86.602,33,Medium,mexico,2015,17,0,6
53,2 LAPS,88.13,34,Medium,mexico,2015,17,0,7
53,2 LAPS,87.026,35,Medium,mexico,2015,17,0,8
53,2 LAPS,87.799,36,Medium,mexico,2015,17,0,9
53,2 LAPS,87.29,37,Medium,mexico,2015,17,0,10
53,2 LAPS,87.897,38,Medium,mexico,2015,17,0,11
53,2 LAPS,85.913,39,Medium,mexico,2015,17,0,12
53,2 LAPS,86.547,40,Medium,mexico,2015,17,0,13
53,2 LAPS,86.722,41,Medium,mexico,2015,17,0,14
53,2 LAPS,86.385,42,Medium,mexico,2015,17,0,15
53,2 LAPS,86.676,43,Medium,mexico,2015,17,0,16
53,2 LAPS,87.379,44,Medium,mexico,2015,17,0,17
53,2 LAPS,86.035,45,Medium,mexico,2015,17,0,18
53,2 LAPS,87.126,46,Medium,mexico,2015,17,0,19
53,2 LAPS,85.987,47,Medium,mexico,2015,17,0,20
53,2 LAPS,86.847,48,Medium,mexico,2015,17,0,21
53,2 LAPS,86.742,49,Medium,mexico,2015,17,0,22
53,PIT,115.668,50,Medium,mexico,2015,17,0,1
53,2 LAPS,116.43,51,Medium,mexico,2015,17,0,1
53,2 LAPS,89.636,52,Medium,mexico,2015,17,1,2
53,2 LAPS,97.407,53,Medium,mexico,2015,17,1,3
53,1 LAP,90.402,54,Medium,mexico,2015,17,1,4
53,1 LAP,86.813,55,Soft,mexico,2015,17,1,5
53,1 LAP,87.773,56,Soft,mexico,2015,17,1,6
53,1 LAP,87.419,57,Soft,mexico,2015,17,1,7
53,1 LAP,86.748,58,Soft,mexico,2015,17,0,8
53,1 LAP,86.652,59,Soft,mexico,2015,17,0,9
53,1 LAP,87.42,60,Soft,mexico,2015,17,0,10
53,1 LAP,86.051,61,Soft,mexico,2015,17,0,11
53,1 LAP,86.357,62,Soft,mexico,2015,17,0,12
53,1 LAP,86.359,63,Soft,mexico,2015,17,0,13
53,1 LAP,86.105,64,Soft,mexico,2015,17,0,14
53,1 LAP,85.533,65,Soft,mexico,2015,17,0,15
53,1 LAP,85.723,66,Soft,mexico,2015,17,0,16
53,2 LAPS,87.768,67,Soft,mexico,2015,17,0,17
53,2 LAPS,85.244,68,Soft,mexico,2015,17,0,18
53,2 LAPS,85.005,69,Soft,mexico,2015,17,0,19
55,8.144,95.795,1,Soft,mexico,2015,17,0,20
55,9.766,86.817,2,Soft,mexico,2015,17,0,21
55,10.794,86.32,3,Soft,mexico,2015,17,0,22
55,11.359,85.694,4,Soft,mexico,2015,17,0,23
55,12.905,85.915,5,Soft,mexico,2015,17,0,24
55,14.100,85.794,6,Soft,mexico,2015,17,0,25
55,16.713,86.962,7,Soft,mexico,2015,17,0,26
55,18.113,85.901,8,Soft,mexico,2015,17,0,27
55,19.439,86.161,9,Soft,mexico,2015,17,0,28
55,20.844,86.158,10,Soft,mexico,2015,17,0,29
55,22.526,86.352,11,Soft,mexico,2015,17,0,30
55,24.623,86.109,12,Soft,mexico,2015,17,0,31
55,PIT,89.229,13,Soft,mexico,2015,17,0,1
55,50.694,104.474,14,Soft,mexico,2015,17,0,1
55,52.538,85.464,15,Soft,mexico,2015,17,0,2
55,54.107,85.117,16,Soft,mexico,2015,17,0,3
55,56.222,85.623,17,Soft,mexico,2015,17,0,4
55,56.294,83.906,18,Soft,mexico,2015,17,0,5
55,57.420,84.354,19,Soft,mexico,2015,17,0,6
55,58.467,84.208,20,Soft,mexico,2015,17,0,7
55,59.176,84.231,21,Soft,mexico,2015,17,0,8
55,59.861,83.95,22,Soft,mexico,2015,17,0,9
55,60.454,84.089,23,Soft,mexico,2015,17,0,10
55,60.908,84.123,24,Soft,mexico,2015,17,0,11
55,61.726,84.134,25,Soft,mexico,2015,17,0,12
55,60.945,84.324,26,Soft,mexico,2015,17,0,13
55,61.563,84.124,27,Soft,mexico,2015,17,0,14
55,57.488,84.203,28,Soft,mexico,2015,17,0,15
55,43.172,83.977,29,Soft,mexico,2015,17,0,16
55,44.353,84.053,30,Soft,mexico,2015,17,0,17
55,45.341,83.88,31,Soft,mexico,2015,17,0,18
55,46.959,84.372,32,Medium,mexico,2015,17,0,19
55,50.300,85.585,33,Medium,mexico,2015,17,0,20
55,51.856,84.307,34,Medium,mexico,2015,17,0,21
55,53.108,84.032,35,Medium,mexico,2015,17,0,22
55,54.631,84.161,36,Medium,mexico,2015,17,0,23
55,55.560,83.516,37,Medium,mexico,2015,17,0,24
55,56.814,83.87,38,Medium,mexico,2015,17,0,25
55,58.007,83.914,39,Medium,mexico,2015,17,0,26
55,59.081,83.481,40,Medium,mexico,2015,17,0,27
55,60.227,83.494,41,Medium,mexico,2015,17,0,28
55,61.406,83.512,42,Medium,mexico,2015,17,0,29
55,PIT,87.824,43,Medium,mexico,2015,17,0,1
55,1 LAP,103.428,44,Medium,mexico,2015,17,0,1
55,1 LAP,82.816,45,Medium,mexico,2015,17,0,2
55,1 LAP,82.172,46,Medium,mexico,2015,17,0,3
55,1 LAP,82.793,47,Medium,mexico,2015,17,0,4
55,84.286,82.473,48,Medium,mexico,2015,17,0,5
55,70.567,82.614,49,Medium,mexico,2015,17,0,6
55,71.984,83.038,50,Medium,mexico,2015,17,0,7
55,PIT,88.395,51,Medium,mexico,2015,17,0,1
55,1 LAP,150.636,52,Medium,mexico,2015,17,1,1
55,1 LAP,124.104,53,Medium,mexico,2015,17,1,2
55,104.603,104.091,54,Medium,mexico,2015,17,1,3
55,60.805,83.608,55,Soft,mexico,2015,17,1,4
55,21.897,84.01,56,Soft,mexico,2015,17,1,5
55,5.742,105.3,57,Soft,mexico,2015,17,1,6
55,9.839,86.753,58,Soft,mexico,2015,17,0,7
55,11.689,84.017,59,Soft,mexico,2015,17,0,8
55,14.104,83.808,60,Soft,mexico,2015,17,0,9
55,19.888,86.835,61,Soft,mexico,2015,17,0,10
55,22.739,83.902,62,Soft,mexico,2015,17,0,11
55,25.721,84.265,63,Soft,mexico,2015,17,0,12
55,29.029,84.388,64,Soft,mexico,2015,17,0,13
55,32.149,84.229,65,Soft,mexico,2015,17,0,14
55,34.980,83.9,66,Soft,mexico,2015,17,0,15
55,38.220,83.761,67,Soft,mexico,2015,17,0,16
55,40.833,83.804,68,Soft,mexico,2015,17,0,17
55,43.661,83.776,69,Soft,mexico,2015,17,0,18
55,46.394,83.754,70,Soft,mexico,2015,17,0,19
55,48.772,83.631,71,Soft,mexico,2015,17,0,20
77,4.927,92.578,1,Soft,mexico,2015,17,0,21
77,5.795,86.063,2,Soft,mexico,2015,17,0,22
77,5.945,85.442,3,Soft,mexico,2015,17,0,23
77,6.876,86.06,4,Soft,mexico,2015,17,0,24
77,8.344,85.837,5,Soft,mexico,2015,17,0,25
77,9.533,85.788,6,Soft,mexico,2015,17,0,26
77,10.977,85.793,7,Soft,mexico,2015,17,0,27
77,PIT,88.696,8,Soft,mexico,2015,17,0,1
77,34.897,104.56,9,Soft,mexico,2015,17,0,1
77,35.794,85.65,10,Soft,mexico,2015,17,0,2
77,35.891,84.767,11,Soft,mexico,2015,17,0,3
77,36.417,84.538,12,Soft,mexico,2015,17,0,4
77,37.003,84.584,13,Soft,mexico,2015,17,0,5
77,37.710,84.341,14,Soft,mexico,2015,17,0,6
77,37.964,83.874,15,Soft,mexico,2015,17,0,7
77,38.474,84.058,16,Soft,mexico,2015,17,0,8
77,38.882,83.916,17,Soft,mexico,2015,17,0,9
77,39.265,84.217,18,Soft,mexico,2015,17,0,10
77,40.485,84.448,19,Soft,mexico,2015,17,0,11
77,41.299,83.975,20,Soft,mexico,2015,17,0,12
77,41.728,83.951,21,Soft,mexico,2015,17,0,13
77,44.441,85.978,22,Soft,mexico,2015,17,0,14
77,45.167,84.222,23,Soft,mexico,2015,17,0,15
77,45.214,83.716,24,Soft,mexico,2015,17,0,16
77,45.402,83.504,25,Soft,mexico,2015,17,0,17
77,44.115,83.818,26,Soft,mexico,2015,17,0,18
77,43.975,83.366,27,Soft,mexico,2015,17,0,19
77,39.011,83.314,28,Soft,mexico,2015,17,0,20
77,24.105,83.387,29,Medium,mexico,2015,17,0,21
77,24.614,83.381,30,Medium,mexico,2015,17,0,22
